country,cum.deaths,date.POSIXct
Cyprus,3,2020-03-27T07:00:00Z
Puerto Rico,2,2020-03-27T07:00:00Z
Cameroon,1,2020-03-27T07:00:00Z
Croatia,2,2020-03-27T07:00:00Z
Bangladesh,5,2020-03-27T07:00:00Z
UAE,2,2020-03-27T07:00:00Z
Ghana,3,2020-03-27T07:00:00Z
Bahrain,4,2020-03-27T07:00:00Z
Cuba,1,2020-03-27T07:00:00Z
Azerbaijan,3,2020-03-27T07:00:00Z
Afghanistan,2,2020-03-27T07:00:00Z
Paraguay,3,2020-03-27T07:00:00Z
Singapore,2,2020-03-27T07:00:00Z
Estonia,1,2020-03-27T07:00:00Z
Trinidad and Tobago,1,2020-03-27T07:00:00Z
Armenia,1,2020-03-27T07:00:00Z
Niger,1,2020-03-27T07:00:00Z
Sudan,1,2020-03-27T07:00:00Z
Costa Rica,2,2020-03-27T07:00:00Z
Iceland,2,2020-03-27T07:00:00Z
Moldova,2,2020-03-27T07:00:00Z
Mauritius,2,2020-03-27T07:00:00Z
Martinique,1,2020-03-27T07:00:00Z
Honduras,1,2020-03-27T07:00:00Z
Jersey,1,2020-03-27T07:00:00Z
Guyana,1,2020-03-27T07:00:00Z
Cayman Islands,1,2020-03-27T07:00:00Z
Guatemala,1,2020-03-27T07:00:00Z
Jamaica,1,2020-03-27T07:00:00Z
Gabon,1,2020-03-27T07:00:00Z
Kosovo,1,2020-03-27T07:00:00Z
Curacao,1,2020-03-27T07:00:00Z
Guam,1,2020-03-27T07:00:00Z
Zimbabwe,1,2020-03-27T07:00:00Z
Montenegro,1,2020-03-27T07:00:00Z
Nigeria,1,2020-03-27T07:00:00Z
Palestine,1,2020-03-27T07:00:00Z
Kenya,1,2020-03-27T07:00:00Z
World,26492,2020-03-28T07:00:00Z
Total countries/territories/areas,111,2020-03-28T07:00:00Z
Italy,9136,2020-03-28T07:00:00Z
Spain,4858,2020-03-28T07:00:00Z
China,3301,2020-03-28T07:00:00Z
France,1992,2020-03-28T07:00:00Z
Iran,2378,2020-03-28T07:00:00Z
USA,1243,2020-03-28T07:00:00Z
UK,759,2020-03-28T07:00:00Z
Netherlands,546,2020-03-28T07:00:00Z
Germany,325,2020-03-28T07:00:00Z
Belgium,289,2020-03-28T07:00:00Z
Switzerland,197,2020-03-28T07:00:00Z
Turkey,92,2020-03-28T07:00:00Z
South Korea,144,2020-03-28T07:00:00Z
Sweden,92,2020-03-28T07:00:00Z
Portugal,76,2020-03-28T07:00:00Z
Brazil,77,2020-03-28T07:00:00Z
Indonesia,87,2020-03-28T07:00:00Z
Austria,68,2020-03-28T07:00:00Z
Philippines,54,2020-03-28T07:00:00Z
Denmark,52,2020-03-28T07:00:00Z
Canada,39,2020-03-28T07:00:00Z
Ecuador,36,2020-03-28T07:00:00Z
Japan,49,2020-03-28T07:00:00Z
Ireland,22,2020-03-28T07:00:00Z
Iraq,40,2020-03-28T07:00:00Z
Romania,24,2020-03-28T07:00:00Z
Greece,28,2020-03-28T07:00:00Z
Dominican Republic,20,2020-03-28T07:00:00Z
Egypt,30,2020-03-28T07:00:00Z
Malaysia,26,2020-03-28T07:00:00Z
Morocco,23,2020-03-28T07:00:00Z
Algeria,25,2020-03-28T07:00:00Z
Poland,16,2020-03-28T07:00:00Z
India,17,2020-03-28T07:00:00Z
Norway,16,2020-03-28T07:00:00Z
San Marino,21,2020-03-28T07:00:00Z
Pakistan,9,2020-03-28T07:00:00Z
Panama,9,2020-03-28T07:00:00Z
Czechia,9,2020-03-28T07:00:00Z
Luxembourg,15,2020-03-28T07:00:00Z
Argentina,12,2020-03-28T07:00:00Z
Mexico,8,2020-03-28T07:00:00Z
Australia,14,2020-03-28T07:00:00Z
Israel,12,2020-03-28T07:00:00Z
Hungary,11,2020-03-28T07:00:00Z
Ukraine,8,2020-03-28T07:00:00Z
Finland,7,2020-03-28T07:00:00Z
Serbia,7,2020-03-28T07:00:00Z
Burkina Faso,3,2020-03-28T07:00:00Z
Lebanon,8,2020-03-28T07:00:00Z
Albania,9,2020-03-28T07:00:00Z
Slovenia,9,2020-03-28T07:00:00Z
Peru,9,2020-03-28T07:00:00Z
Colombia,6,2020-03-28T07:00:00Z
Thailand,5,2020-03-28T07:00:00Z
Tunisia,6,2020-03-28T07:00:00Z
Bosnia and Herzegovina,4,2020-03-28T07:00:00Z
Russia,4,2020-03-28T07:00:00Z
Bulgaria,3,2020-03-28T07:00:00Z
Chile,5,2020-03-28T07:00:00Z
DRC,4,2020-03-28T07:00:00Z
Andorra,3,2020-03-28T07:00:00Z
Saudi Arabia,3,2020-03-28T07:00:00Z
International conveyance,7,2020-03-28T07:00:00Z
Lithuania,5,2020-03-28T07:00:00Z
North Macedonia,3,2020-03-28T07:00:00Z
Cyprus,5,2020-03-28T07:00:00Z
Puerto Rico,2,2020-03-28T07:00:00Z
Cameroon,1,2020-03-28T07:00:00Z
Croatia,3,2020-03-28T07:00:00Z
Bangladesh,5,2020-03-28T07:00:00Z
UAE,2,2020-03-28T07:00:00Z
Ghana,4,2020-03-28T07:00:00Z
Jordan,1,2020-03-28T07:00:00Z
Bahrain,4,2020-03-28T07:00:00Z
Cuba,2,2020-03-28T07:00:00Z
Azerbaijan,3,2020-03-28T07:00:00Z
Afghanistan,2,2020-03-28T07:00:00Z
Guadeloupe,2,2020-03-28T07:00:00Z
Paraguay,3,2020-03-28T07:00:00Z
Singapore,2,2020-03-28T07:00:00Z
Estonia,1,2020-03-28T07:00:00Z
Trinidad and Tobago,2,2020-03-28T07:00:00Z
Armenia,1,2020-03-28T07:00:00Z
Niger,1,2020-03-28T07:00:00Z
South Africa,1,2020-03-28T07:00:00Z
Sudan,1,2020-03-28T07:00:00Z
Costa Rica,2,2020-03-28T07:00:00Z
Iceland,2,2020-03-28T07:00:00Z
Moldova,2,2020-03-28T07:00:00Z
Mauritius,2,2020-03-28T07:00:00Z
Martinique,1,2020-03-28T07:00:00Z
Honduras,1,2020-03-28T07:00:00Z
Jersey,1,2020-03-28T07:00:00Z
Uzbekistan,1,2020-03-28T07:00:00Z
Guyana,1,2020-03-28T07:00:00Z
Cayman Islands,1,2020-03-28T07:00:00Z
Guatemala,1,2020-03-28T07:00:00Z
Jamaica,1,2020-03-28T07:00:00Z
Gabon,1,2020-03-28T07:00:00Z
Kosovo,1,2020-03-28T07:00:00Z
Curacao,1,2020-03-28T07:00:00Z
Guam,1,2020-03-28T07:00:00Z
Zimbabwe,1,2020-03-28T07:00:00Z
Montenegro,1,2020-03-28T07:00:00Z
Nigeria,1,2020-03-28T07:00:00Z
Palestine,1,2020-03-28T07:00:00Z
Kenya,1,2020-03-28T07:00:00Z
Brunei,1,2020-03-28T07:00:00Z
Cabo Verde,1,2020-03-28T07:00:00Z
Gambia,1,2020-03-28T07:00:00Z
Kazakhstan,1,2020-03-28T07:00:00Z
World,29957,2020-03-29T07:00:00Z
Total countries/territories/areas,115,2020-03-29T07:00:00Z
Italy,10023,2020-03-29T07:00:00Z
Spain,5690,2020-03-29T07:00:00Z
China,3306,2020-03-29T07:00:00Z
France,2311,2020-03-29T07:00:00Z
Iran,2517,2020-03-29T07:00:00Z
USA,1668,2020-03-29T07:00:00Z
UK,1019,2020-03-29T07:00:00Z
Netherlands,639,2020-03-29T07:00:00Z
Germany,389,2020-03-29T07:00:00Z
Belgium,353,2020-03-29T07:00:00Z
Switzerland,235,2020-03-29T07:00:00Z
Turkey,108,2020-03-29T07:00:00Z
South Korea,152,2020-03-29T07:00:00Z
Sweden,102,2020-03-29T07:00:00Z
Portugal,100,2020-03-29T07:00:00Z
Brazil,92,2020-03-29T07:00:00Z
Indonesia,102,2020-03-29T07:00:00Z
Austria,68,2020-03-29T07:00:00Z
Philippines,68,2020-03-29T07:00:00Z
Denmark,65,2020-03-29T07:00:00Z
Canada,55,2020-03-29T07:00:00Z
Ecuador,48,2020-03-29T07:00:00Z
Japan,52,2020-03-29T07:00:00Z
Ireland,36,2020-03-29T07:00:00Z
Iraq,42,2020-03-29T07:00:00Z
Romania,29,2020-03-29T07:00:00Z
Greece,32,2020-03-29T07:00:00Z
Dominican Republic,20,2020-03-29T07:00:00Z
Egypt,36,2020-03-29T07:00:00Z
Malaysia,27,2020-03-29T07:00:00Z
Morocco,26,2020-03-29T07:00:00Z
Algeria,26,2020-03-29T07:00:00Z
Poland,18,2020-03-29T07:00:00Z
India,25,2020-03-29T07:00:00Z
Norway,20,2020-03-29T07:00:00Z
San Marino,22,2020-03-29T07:00:00Z
Pakistan,13,2020-03-29T07:00:00Z
Panama,14,2020-03-29T07:00:00Z
Czechia,11,2020-03-29T07:00:00Z
Luxembourg,18,2020-03-29T07:00:00Z
Argentina,17,2020-03-29T07:00:00Z
Mexico,12,2020-03-29T07:00:00Z
Australia,16,2020-03-29T07:00:00Z
Israel,13,2020-03-29T07:00:00Z
Hungary,13,2020-03-29T07:00:00Z
Ukraine,9,2020-03-29T07:00:00Z
Finland,9,2020-03-29T07:00:00Z
Serbia,10,2020-03-29T07:00:00Z
Burkina Faso,3,2020-03-29T07:00:00Z
Lebanon,8,2020-03-29T07:00:00Z
Albania,10,2020-03-29T07:00:00Z
Slovenia,9,2020-03-29T07:00:00Z
Peru,11,2020-03-29T07:00:00Z
Colombia,6,2020-03-29T07:00:00Z
Thailand,7,2020-03-29T07:00:00Z
Tunisia,8,2020-03-29T07:00:00Z
Bosnia and Herzegovina,6,2020-03-29T07:00:00Z
Russia,8,2020-03-29T07:00:00Z
Bulgaria,7,2020-03-29T07:00:00Z
Chile,6,2020-03-29T07:00:00Z
DRC,6,2020-03-29T07:00:00Z
Andorra,4,2020-03-29T07:00:00Z
Saudi Arabia,4,2020-03-29T07:00:00Z
International conveyance,7,2020-03-29T07:00:00Z
Lithuania,7,2020-03-29T07:00:00Z
North Macedonia,4,2020-03-29T07:00:00Z
Cyprus,5,2020-03-29T07:00:00Z
Puerto Rico,2,2020-03-29T07:00:00Z
Cameroon,2,2020-03-29T07:00:00Z
Croatia,5,2020-03-29T07:00:00Z
Bangladesh,5,2020-03-29T07:00:00Z
UAE,2,2020-03-29T07:00:00Z
Ghana,4,2020-03-29T07:00:00Z
Jordan,1,2020-03-29T07:00:00Z
Bahrain,4,2020-03-29T07:00:00Z
Cuba,3,2020-03-29T07:00:00Z
Azerbaijan,4,2020-03-29T07:00:00Z
Afghanistan,4,2020-03-29T07:00:00Z
Guadeloupe,2,2020-03-29T07:00:00Z
Paraguay,3,2020-03-29T07:00:00Z
Singapore,2,2020-03-29T07:00:00Z
Estonia,1,2020-03-29T07:00:00Z
Trinidad and Tobago,2,2020-03-29T07:00:00Z
Armenia,3,2020-03-29T07:00:00Z
Niger,1,2020-03-29T07:00:00Z
South Africa,1,2020-03-29T07:00:00Z
Venezuela,2,2020-03-29T07:00:00Z
Sudan,1,2020-03-29T07:00:00Z
Costa Rica,2,2020-03-29T07:00:00Z
Iceland,2,2020-03-29T07:00:00Z
Moldova,2,2020-03-29T07:00:00Z
Mauritius,2,2020-03-29T07:00:00Z
Martinique,1,2020-03-29T07:00:00Z
Honduras,1,2020-03-29T07:00:00Z
Jersey,1,2020-03-29T07:00:00Z
Uzbekistan,2,2020-03-29T07:00:00Z
Guyana,1,2020-03-29T07:00:00Z
Cayman Islands,1,2020-03-29T07:00:00Z
Guatemala,1,2020-03-29T07:00:00Z
Jamaica,1,2020-03-29T07:00:00Z
Gabon,1,2020-03-29T07:00:00Z
Kosovo,1,2020-03-29T07:00:00Z
Curacao,1,2020-03-29T07:00:00Z
Guam,1,2020-03-29T07:00:00Z
Zimbabwe,1,2020-03-29T07:00:00Z
Montenegro,1,2020-03-29T07:00:00Z
Nigeria,1,2020-03-29T07:00:00Z
Palestine,1,2020-03-29T07:00:00Z
Kenya,1,2020-03-29T07:00:00Z
Brunei,1,2020-03-29T07:00:00Z
Cabo Verde,1,2020-03-29T07:00:00Z
Gambia,1,2020-03-29T07:00:00Z
Kazakhstan,1,2020-03-29T07:00:00Z
New Zealand,1,2020-03-29T07:00:00Z
Nicaragua,1,2020-03-29T07:00:00Z
Qatar,1,2020-03-29T07:00:00Z
World,33106,2020-03-30T07:00:00Z
Total countries/territories/areas,118,2020-03-30T07:00:00Z
Italy,10781,2020-03-30T07:00:00Z
Spain,6528,2020-03-30T07:00:00Z
China,3310,2020-03-30T07:00:00Z
France,2602,2020-03-30T07:00:00Z
Iran,2640,2020-03-30T07:00:00Z
USA,2112,2020-03-30T07:00:00Z
UK,1228,2020-03-30T07:00:00Z
Netherlands,771,2020-03-30T07:00:00Z
Germany,455,2020-03-30T07:00:00Z
Belgium,431,2020-03-30T07:00:00Z
Switzerland,257,2020-03-30T07:00:00Z
Turkey,131,2020-03-30T07:00:00Z
South Korea,158,2020-03-30T07:00:00Z
Sweden,110,2020-03-30T07:00:00Z
Portugal,119,2020-03-30T07:00:00Z
Brazil,114,2020-03-30T07:00:00Z
Indonesia,114,2020-03-30T07:00:00Z
Austria,86,2020-03-30T07:00:00Z
Philippines,71,2020-03-30T07:00:00Z
Denmark,72,2020-03-30T07:00:00Z
Canada,61,2020-03-30T07:00:00Z
Ecuador,48,2020-03-30T07:00:00Z
Japan,54,2020-03-30T07:00:00Z
Ireland,46,2020-03-30T07:00:00Z
Iraq,42,2020-03-30T07:00:00Z
Romania,40,2020-03-30T07:00:00Z
Greece,38,2020-03-30T07:00:00Z
Dominican Republic,20,2020-03-30T07:00:00Z
Egypt,40,2020-03-30T07:00:00Z
Malaysia,34,2020-03-30T07:00:00Z
Morocco,27,2020-03-30T07:00:00Z
Algeria,29,2020-03-30T07:00:00Z
Poland,22,2020-03-30T07:00:00Z
India,29,2020-03-30T07:00:00Z
Norway,22,2020-03-30T07:00:00Z
San Marino,24,2020-03-30T07:00:00Z
Pakistan,18,2020-03-30T07:00:00Z
Panama,17,2020-03-30T07:00:00Z
Czechia,16,2020-03-30T07:00:00Z
Luxembourg,21,2020-03-30T07:00:00Z
Argentina,19,2020-03-30T07:00:00Z
Mexico,16,2020-03-30T07:00:00Z
Australia,16,2020-03-30T07:00:00Z
Israel,15,2020-03-30T07:00:00Z
Hungary,15,2020-03-30T07:00:00Z
Ukraine,11,2020-03-30T07:00:00Z
Finland,11,2020-03-30T07:00:00Z
Serbia,13,2020-03-30T07:00:00Z
Burkina Faso,3,2020-03-30T07:00:00Z
Lebanon,10,2020-03-30T07:00:00Z
Albania,10,2020-03-30T07:00:00Z
Slovenia,11,2020-03-30T07:00:00Z
Peru,11,2020-03-30T07:00:00Z
Colombia,6,2020-03-30T07:00:00Z
Thailand,9,2020-03-30T07:00:00Z
Tunisia,8,2020-03-30T07:00:00Z
Bosnia and Herzegovina,6,2020-03-30T07:00:00Z
Russia,10,2020-03-30T07:00:00Z
Bulgaria,8,2020-03-30T07:00:00Z
Chile,6,2020-03-30T07:00:00Z
DRC,8,2020-03-30T07:00:00Z
Andorra,6,2020-03-30T07:00:00Z
Saudi Arabia,8,2020-03-30T07:00:00Z
International conveyance,7,2020-03-30T07:00:00Z
Lithuania,7,2020-03-30T07:00:00Z
North Macedonia,6,2020-03-30T07:00:00Z
Cyprus,6,2020-03-30T07:00:00Z
Puerto Rico,2,2020-03-30T07:00:00Z
Cameroon,2,2020-03-30T07:00:00Z
Croatia,6,2020-03-30T07:00:00Z
Bangladesh,5,2020-03-30T07:00:00Z
UAE,3,2020-03-30T07:00:00Z
Ghana,5,2020-03-30T07:00:00Z
Jordan,3,2020-03-30T07:00:00Z
Bahrain,4,2020-03-30T07:00:00Z
Cuba,3,2020-03-30T07:00:00Z
Azerbaijan,4,2020-03-30T07:00:00Z
Afghanistan,4,2020-03-30T07:00:00Z
Guadeloupe,2,2020-03-30T07:00:00Z
Paraguay,3,2020-03-30T07:00:00Z
Singapore,3,2020-03-30T07:00:00Z
Estonia,3,2020-03-30T07:00:00Z
Trinidad and Tobago,3,2020-03-30T07:00:00Z
Armenia,3,2020-03-30T07:00:00Z
Niger,3,2020-03-30T07:00:00Z
South Africa,1,2020-03-30T07:00:00Z
Venezuela,2,2020-03-30T07:00:00Z
Sudan,2,2020-03-30T07:00:00Z
Costa Rica,2,2020-03-30T07:00:00Z
Iceland,2,2020-03-30T07:00:00Z
Moldova,2,2020-03-30T07:00:00Z
Mauritius,2,2020-03-30T07:00:00Z
Martinique,2,2020-03-30T07:00:00Z
Honduras,2,2020-03-30T07:00:00Z
Jersey,2,2020-03-30T07:00:00Z
Uzbekistan,2,2020-03-30T07:00:00Z
Syria,1,2020-03-30T07:00:00Z
Guyana,1,2020-03-30T07:00:00Z
Cayman Islands,1,2020-03-30T07:00:00Z
Guatemala,1,2020-03-30T07:00:00Z
Jamaica,1,2020-03-30T07:00:00Z
Gabon,1,2020-03-30T07:00:00Z
Kosovo,1,2020-03-30T07:00:00Z
Curacao,1,2020-03-30T07:00:00Z
Guam,1,2020-03-30T07:00:00Z
Zimbabwe,1,2020-03-30T07:00:00Z
Montenegro,1,2020-03-30T07:00:00Z
Nigeria,1,2020-03-30T07:00:00Z
Palestine,1,2020-03-30T07:00:00Z
Kenya,1,2020-03-30T07:00:00Z
Brunei,1,2020-03-30T07:00:00Z
Cabo Verde,1,2020-03-30T07:00:00Z
Gambia,1,2020-03-30T07:00:00Z
Kazakhstan,1,2020-03-30T07:00:00Z
New Zealand,1,2020-03-30T07:00:00Z
Nicaragua,1,2020-03-30T07:00:00Z
Qatar,2,2020-03-30T07:00:00Z
Sri Lanka,1,2020-03-30T07:00:00Z
Togo,1,2020-03-30T07:00:00Z
World,36405,2020-03-31T07:00:00Z
Total countries/territories/areas,120,2020-03-31T07:00:00Z
Italy,11591,2020-03-31T07:00:00Z
Spain,7340,2020-03-31T07:00:00Z
China,3314,2020-03-31T07:00:00Z
France,3017,2020-03-31T07:00:00Z
Iran,2757,2020-03-31T07:00:00Z
USA,2398,2020-03-31T07:00:00Z
UK,1408,2020-03-31T07:00:00Z
Netherlands,864,2020-03-31T07:00:00Z
Germany,583,2020-03-31T07:00:00Z
Belgium,513,2020-03-31T07:00:00Z
Switzerland,295,2020-03-31T07:00:00Z
Turkey,168,2020-03-31T07:00:00Z
South Korea,162,2020-03-31T07:00:00Z
Sweden,146,2020-03-31T07:00:00Z
Portugal,140,2020-03-31T07:00:00Z
Brazil,136,2020-03-31T07:00:00Z
Indonesia,122,2020-03-31T07:00:00Z
Austria,108,2020-03-31T07:00:00Z
Philippines,78,2020-03-31T07:00:00Z
Denmark,77,2020-03-31T07:00:00Z
Canada,66,2020-03-31T07:00:00Z
Ecuador,60,2020-03-31T07:00:00Z
Japan,56,2020-03-31T07:00:00Z
Ireland,54,2020-03-31T07:00:00Z
Iraq,46,2020-03-31T07:00:00Z
Romania,44,2020-03-31T07:00:00Z
Greece,43,2020-03-31T07:00:00Z
Dominican Republic,42,2020-03-31T07:00:00Z
Egypt,41,2020-03-31T07:00:00Z
Malaysia,37,2020-03-31T07:00:00Z
Morocco,33,2020-03-31T07:00:00Z
Algeria,31,2020-03-31T07:00:00Z
Poland,31,2020-03-31T07:00:00Z
India,29,2020-03-31T07:00:00Z
Norway,26,2020-03-31T07:00:00Z
San Marino,25,2020-03-31T07:00:00Z
Pakistan,25,2020-03-31T07:00:00Z
Panama,24,2020-03-31T07:00:00Z
Czechia,24,2020-03-31T07:00:00Z
Luxembourg,22,2020-03-31T07:00:00Z
Argentina,20,2020-03-31T07:00:00Z
Mexico,20,2020-03-31T07:00:00Z
Australia,18,2020-03-31T07:00:00Z
Israel,17,2020-03-31T07:00:00Z
Hungary,15,2020-03-31T07:00:00Z
Ukraine,13,2020-03-31T07:00:00Z
Finland,13,2020-03-31T07:00:00Z
Serbia,13,2020-03-31T07:00:00Z
Burkina Faso,12,2020-03-31T07:00:00Z
Lebanon,11,2020-03-31T07:00:00Z
Albania,11,2020-03-31T07:00:00Z
Slovenia,11,2020-03-31T07:00:00Z
Peru,11,2020-03-31T07:00:00Z
Colombia,10,2020-03-31T07:00:00Z
Thailand,9,2020-03-31T07:00:00Z
Tunisia,9,2020-03-31T07:00:00Z
Bosnia and Herzegovina,9,2020-03-31T07:00:00Z
Russia,9,2020-03-31T07:00:00Z
Bulgaria,8,2020-03-31T07:00:00Z
Chile,8,2020-03-31T07:00:00Z
DRC,8,2020-03-31T07:00:00Z
Andorra,8,2020-03-31T07:00:00Z
Saudi Arabia,8,2020-03-31T07:00:00Z
International conveyance,7,2020-03-31T07:00:00Z
Lithuania,7,2020-03-31T07:00:00Z
North Macedonia,7,2020-03-31T07:00:00Z
Cyprus,7,2020-03-31T07:00:00Z
Puerto Rico,6,2020-03-31T07:00:00Z
Cameroon,6,2020-03-31T07:00:00Z
Croatia,6,2020-03-31T07:00:00Z
Bangladesh,5,2020-03-31T07:00:00Z
UAE,5,2020-03-31T07:00:00Z
Ghana,5,2020-03-31T07:00:00Z
Jordan,5,2020-03-31T07:00:00Z
Bolivia,5,2020-03-31T07:00:00Z
Bahrain,4,2020-03-31T07:00:00Z
Cuba,4,2020-03-31T07:00:00Z
Azerbaijan,4,2020-03-31T07:00:00Z
Afghanistan,4,2020-03-31T07:00:00Z
Guadeloupe,4,2020-03-31T07:00:00Z
Paraguay,3,2020-03-31T07:00:00Z
Singapore,3,2020-03-31T07:00:00Z
Estonia,3,2020-03-31T07:00:00Z
Trinidad and Tobago,3,2020-03-31T07:00:00Z
Armenia,3,2020-03-31T07:00:00Z
Niger,3,2020-03-31T07:00:00Z
South Africa,3,2020-03-31T07:00:00Z
Venezuela,3,2020-03-31T07:00:00Z
Sudan,2,2020-03-31T07:00:00Z
Costa Rica,2,2020-03-31T07:00:00Z
Iceland,2,2020-03-31T07:00:00Z
Moldova,2,2020-03-31T07:00:00Z
Mauritius,2,2020-03-31T07:00:00Z
Martinique,2,2020-03-31T07:00:00Z
Honduras,2,2020-03-31T07:00:00Z
Jersey,2,2020-03-31T07:00:00Z
Uzbekistan,2,2020-03-31T07:00:00Z
Syria,2,2020-03-31T07:00:00Z
Guyana,1,2020-03-31T07:00:00Z
Cayman Islands,1,2020-03-31T07:00:00Z
Guatemala,1,2020-03-31T07:00:00Z
Jamaica,1,2020-03-31T07:00:00Z
Gabon,1,2020-03-31T07:00:00Z
Kosovo,1,2020-03-31T07:00:00Z
Curacao,1,2020-03-31T07:00:00Z
Guam,1,2020-03-31T07:00:00Z
Zimbabwe,1,2020-03-31T07:00:00Z
Montenegro,1,2020-03-31T07:00:00Z
Nigeria,1,2020-03-31T07:00:00Z
Palestine,1,2020-03-31T07:00:00Z
Kenya,1,2020-03-31T07:00:00Z
Brunei,1,2020-03-31T07:00:00Z
Cabo Verde,1,2020-03-31T07:00:00Z
Gambia,1,2020-03-31T07:00:00Z
Kazakhstan,1,2020-03-31T07:00:00Z
New Zealand,1,2020-03-31T07:00:00Z
Nicaragua,1,2020-03-31T07:00:00Z
Qatar,1,2020-03-31T07:00:00Z
Sri Lanka,1,2020-03-31T07:00:00Z
Togo,1,2020-03-31T07:00:00Z
Saint Martin,1,2020-03-31T07:00:00Z
World,40598,2020-04-01T07:00:00Z
Days to double,7,2020-04-01T07:00:00Z
Territories,127,2020-04-01T07:00:00Z
USA,2850,2020-04-01T07:00:00Z
Italy,12430,2020-04-01T07:00:00Z
Spain,8189,2020-04-01T07:00:00Z
France,3514,2020-04-01T07:00:00Z
UK,1789,2020-04-01T07:00:00Z
Iran,2898,2020-04-01T07:00:00Z
Belgium,705,2020-04-01T07:00:00Z
China,3321,2020-04-01T07:00:00Z
Germany,732,2020-04-01T07:00:00Z
Netherlands,1039,2020-04-01T07:00:00Z
Turkey,214,2020-04-01T07:00:00Z
Brazil,159,2020-04-01T07:00:00Z
Sweden,180,2020-04-01T07:00:00Z
Switzerland,373,2020-04-01T07:00:00Z
Canada,89,2020-04-01T07:00:00Z
Portugal,160,2020-04-01T07:00:00Z
Indonesia,136,2020-04-01T07:00:00Z
Ireland,71,2020-04-01T07:00:00Z
Austria,128,2020-04-01T07:00:00Z
India,38,2020-04-01T07:00:00Z
Ecuador,75,2020-04-01T07:00:00Z
Romania,69,2020-04-01T07:00:00Z
Philippines,88,2020-04-01T07:00:00Z
Mexico,28,2020-04-01T07:00:00Z
Algeria,35,2020-04-01T07:00:00Z
Denmark,90,2020-04-01T07:00:00Z
Poland,33,2020-04-01T07:00:00Z
South Korea,165,2020-04-01T07:00:00Z
Russia,17,2020-04-01T07:00:00Z
Peru,24,2020-04-01T07:00:00Z
Dominican Republic,51,2020-04-01T07:00:00Z
Egypt,46,2020-04-01T07:00:00Z
Czechia,31,2020-04-01T07:00:00Z
Hungary,16,2020-04-01T07:00:00Z
Norway,28,2020-04-01T07:00:00Z
Morocco,36,2020-04-01T07:00:00Z
Japan,57,2020-04-01T07:00:00Z
Israel,21,2020-04-01T07:00:00Z
Colombia,14,2020-04-01T07:00:00Z
Ukraine,17,2020-04-01T07:00:00Z
Pakistan,26,2020-04-01T07:00:00Z
Argentina,24,2020-04-01T07:00:00Z
Greece,49,2020-04-01T07:00:00Z
Panama,24,2020-04-01T07:00:00Z
Serbia,13,2020-04-01T07:00:00Z
Chile,12,2020-04-01T07:00:00Z
Malaysia,43,2020-04-01T07:00:00Z
Iraq,50,2020-04-01T07:00:00Z
Saudi Arabia,10,2020-04-01T07:00:00Z
Luxembourg,23,2020-04-01T07:00:00Z
Finland,17,2020-04-01T07:00:00Z
Australia,20,2020-04-01T07:00:00Z
Slovenia,13,2020-04-01T07:00:00Z
Bangladesh,6,2020-04-01T07:00:00Z
Puerto Rico,8,2020-04-01T07:00:00Z
North Macedonia,9,2020-04-01T07:00:00Z
Thailand,12,2020-04-01T07:00:00Z
Moldova,3,2020-04-01T07:00:00Z
Bosnia and Herzegovina,12,2020-04-01T07:00:00Z
San Marino,26,2020-04-01T07:00:00Z
Bulgaria,8,2020-04-01T07:00:00Z
Tunisia,10,2020-04-01T07:00:00Z
Andorra,12,2020-04-01T07:00:00Z
Croatia,6,2020-04-01T07:00:00Z
Estonia,4,2020-04-01T07:00:00Z
Burkina Faso,14,2020-04-01T07:00:00Z
UAE,6,2020-04-01T07:00:00Z
Bolivia,6,2020-04-01T07:00:00Z
South Africa,5,2020-04-01T07:00:00Z
Honduras,2,2020-04-01T07:00:00Z
Afghanistan,4,2020-04-01T07:00:00Z
Albania,13,2020-04-01T07:00:00Z
Lithuania,7,2020-04-01T07:00:00Z
Lebanon,12,2020-04-01T07:00:00Z
Cuba,6,2020-04-01T07:00:00Z
DRC,8,2020-04-01T07:00:00Z
Cyprus,8,2020-04-01T07:00:00Z
Armenia,3,2020-04-01T07:00:00Z
Cameroon,6,2020-04-01T07:00:00Z
Niger,3,2020-04-01T07:00:00Z
Azerbaijan,5,2020-04-01T07:00:00Z
International conveyance,7,2020-04-01T07:00:00Z
Kazakhstan,2,2020-04-01T07:00:00Z
Singapore,3,2020-04-01T07:00:00Z
Nigeria,1,2020-04-01T07:00:00Z
Mauritius,5,2020-04-01T07:00:00Z
Kenya,1,2020-04-01T07:00:00Z
New Zealand,1,2020-04-01T07:00:00Z
Venezuela,3,2020-04-01T07:00:00Z
Iceland,2,2020-04-01T07:00:00Z
Kosovo,1,2020-04-01T07:00:00Z
Ghana,5,2020-04-01T07:00:00Z
Martinique,2,2020-04-01T07:00:00Z
Trinidad and Tobago,3,2020-04-01T07:00:00Z
Guadeloupe,5,2020-04-01T07:00:00Z
Uruguay,1,2020-04-01T07:00:00Z
Bahrain,4,2020-04-01T07:00:00Z
Paraguay,3,2020-04-01T07:00:00Z
Jordan,5,2020-04-01T07:00:00Z
Qatar,2,2020-04-01T07:00:00Z
Sri Lanka,2,2020-04-01T07:00:00Z
Guyana,2,2020-04-01T07:00:00Z
Guernsey,1,2020-04-01T07:00:00Z
Guatemala,1,2020-04-01T07:00:00Z
